id	x	y	z	inclinacao
1317	549503.4933	9798322.967	63.136799	1
1318	549533.4933	9798322.967	63.601799	2
1319	549563.4933	9798322.967	64.299698	2
1320	549593.4933	9798322.967	65.2248	2
1321	549623.4933	9798322.967	66.025803	2
1322	549653.4933	9798322.967	66.3881	2
1323	549683.4933	9798322.967	66.231796	2
1324	549713.4933	9798322.967	66.030098	1
1325	549743.4933	9798322.967	66.2043	1
1326	549773.4933	9798322.967	66.719299	1
1327	549803.4933	9798322.967	67.369698	1
1328	549833.4933	9798322.967	68.023102	1
1329	549863.4933	9798322.967	68.3256	1
1330	549893.4933	9798322.967	68.210503	1
1331	549923.4933	9798322.967	67.530502	1
1332	549953.4933	9798322.967	66.223503	1
1333	549983.4933	9798322.967	66.223503	1
1334	550013.4933	9798322.967	64.411301	1
1335	550043.4933	9798322.967	62.280201	1
1336	550073.4933	9798322.967	59.895	2
1337	550103.4933	9798322.967	57.5839	1
1338	550133.4933	9798322.967	55.4767	1
1339	550163.4933	9798322.967	54.592701	1
1340	550193.4933	9798322.967	54.592701	1
1341	550223.4933	9798322.967	56.065701	2
1342	550253.4933	9798322.967	59.891899	3
1343	550283.4933	9798322.967	64.559402	3
1344	550313.4933	9798322.967	69.075401	3
1345	550343.4933	9798322.967	72.754501	3
1346	550373.4933	9798322.967	75.891701	2
1347	550403.4933	9798322.967	78.683296	2
1348	550433.4933	9798322.967	81.194901	1
1349	550463.4933	9798322.967	83.054802	1
1350	550493.4933	9798322.967	84.1315	1
1351	548903.4933	9798352.967	75.899803	1
1352	548933.4933	9798352.967	74.150597	1
1353	548963.4933	9798352.967	72.295799	1
1354	548993.4933	9798352.967	70.606499	1
1355	549023.4933	9798352.967	69.206398	1
1356	549053.4933	9798352.967	68.803398	1
1357	549083.4933	9798352.967	68.527	1
1358	549113.4933	9798352.967	68.035103	1
1359	549143.4933	9798352.967	66.264603	1
1360	549173.4933	9798352.967	64.437401	1
1361	549203.4933	9798352.967	63.420502	1
1362	549233.4933	9798352.967	63.504299	1
1363	549263.4933	9798352.967	63.741699	1
1364	549293.4933	9798352.967	63.101101	1
1365	549323.4933	9798352.967	61.9487	1
1366	549353.4933	9798352.967	60.925999	1
1367	549383.4933	9798352.967	60.908699	1
1368	549413.4933	9798352.967	61.732498	1
1369	549443.4933	9798352.967	63.199699	1
1370	549473.4933	9798352.967	64.751602	2
1371	549503.4933	9798352.967	65.655701	2
1372	549533.4933	9798352.967	66.405602	2
1373	549563.4933	9798352.967	67.1987	3
1374	549593.4933	9798352.967	68.245399	3
1375	549623.4933	9798352.967	69.080597	3
1376	549653.4933	9798352.967	69.637398	2
1377	549683.4933	9798352.967	69.059303	2
1378	549713.4933	9798352.967	68.3647	1
1379	549743.4933	9798352.967	67.742401	1
1380	549773.4933	9798352.967	67.901199	1
1381	549803.4933	9798352.967	68.250702	1
1382	549833.4933	9798352.967	68.358398	1
1383	549863.4933	9798352.967	68.271103	1
1384	549893.4933	9798352.967	67.843903	1
1385	549923.4933	9798352.967	66.987	1
1386	549953.4933	9798352.967	65.575798	1
1387	549983.4933	9798352.967	65.575798	1
1388	550013.4933	9798352.967	63.667999	1
1389	550043.4933	9798352.967	61.258202	2
1390	550073.4933	9798352.967	58.790298	2
1391	550103.4933	9798352.967	56.535999	1
1392	550133.4933	9798352.967	54.985199	1
1393	550163.4933	9798352.967	54.592701	1
1394	550193.4933	9798352.967	54.592701	1
1395	550223.4933	9798352.967	56.3871	2
1396	550253.4933	9798352.967	60.428299	3
1397	550283.4933	9798352.967	65.2248	3
1398	550313.4933	9798352.967	69.838799	3
1399	550343.4933	9798352.967	73.391403	3
1400	550373.4933	9798352.967	76.319	2
1401	550403.4933	9798352.967	78.902901	1
1402	550433.4933	9798352.967	81.210503	1
1403	550463.4933	9798352.967	82.910599	1
1404	550493.4933	9798352.967	83.654297	1
1405	548903.4933	9798382.967	74.846703	1
1406	548933.4933	9798382.967	73.364799	1
1407	548963.4933	9798382.967	71.135498	1
1408	548993.4933	9798382.967	69.071404	1
1409	549023.4933	9798382.967	67.3069	1
1410	549053.4933	9798382.967	67.124199	1
1411	549083.4933	9798382.967	67.247101	1
1412	549113.4933	9798382.967	67.173897	1
1413	549143.4933	9798382.967	66.4562	1
1414	549173.4933	9798382.967	65.139198	1
1415	549203.4933	9798382.967	64.806801	1
1416	549233.4933	9798382.967	65.040298	1
1417	549263.4933	9798382.967	65.357002	1
1418	549293.4933	9798382.967	64.6045	2
1419	549323.4933	9798382.967	63.832901	2
1420	549353.4933	9798382.967	63.174099	3
1421	549383.4933	9798382.967	63.591202	3
1422	549413.4933	9798382.967	64.189697	3
1423	549443.4933	9798382.967	65.669502	3
1424	549473.4933	9798382.967	67.254601	3
1425	549503.4933	9798382.967	68.555801	3
1426	549533.4933	9798382.967	69.640999	3
1427	549563.4933	9798382.967	70.436302	3
1428	549593.4933	9798382.967	71.351402	3
1429	549623.4933	9798382.967	72.121399	2
1430	549653.4933	9798382.967	72.442101	1
1431	549683.4933	9798382.967	71.594398	1
1432	549713.4933	9798382.967	70.383904	1
1433	549743.4933	9798382.967	69.2826	1
1434	549773.4933	9798382.967	68.830803	1
1435	549803.4933	9798382.967	68.619003	1
1436	549833.4933	9798382.967	68.2658	1
1437	549863.4933	9798382.967	67.956497	1
1438	549893.4933	9798382.967	67.397301	1
1439	549923.4933	9798382.967	66.381897	1
1440	549953.4933	9798382.967	65.027199	1
1441	549983.4933	9798382.967	65.027199	1
1442	550013.4933	9798382.967	62.904598	1
1443	550043.4933	9798382.967	60.406399	1
1444	550073.4933	9798382.967	57.972401	1
1445	550103.4933	9798382.967	55.753201	1
1446	550133.4933	9798382.967	54.592701	1
1447	550163.4933	9798382.967	54.592701	1
1448	550193.4933	9798382.967	54.592701	1
1449	550223.4933	9798382.967	56.6465	3
1450	550253.4933	9798382.967	60.913799	3
1451	550283.4933	9798382.967	65.708	3
1452	550313.4933	9798382.967	70.313904	3
1453	550343.4933	9798382.967	73.802696	3
1454	550373.4933	9798382.967	76.661697	2
1455	550403.4933	9798382.967	79.152199	1
1456	550433.4933	9798382.967	80.935097	1
1457	550463.4933	9798382.967	82.180496	1
1458	550493.4933	9798382.967	82.703003	1
1459	548903.4933	9798412.967	72.911797	1
1460	548933.4933	9798412.967	71.906097	1
1461	548963.4933	9798412.967	69.732803	1
1462	548993.4933	9798412.967	67.771698	1
1463	549023.4933	9798412.967	67.067703	1
1464	549053.4933	9798412.967	67.067703	1
1465	549083.4933	9798412.967	67.067703	1
1466	549113.4933	9798412.967	67.067703	1
1467	549143.4933	9798412.967	66.991402	1
1468	549173.4933	9798412.967	66.927498	1
1469	549203.4933	9798412.967	67.205704	1
1470	549233.4933	9798412.967	67.481697	2
1471	549263.4933	9798412.967	67.899498	3
1472	549293.4933	9798412.967	67.983398	3
1473	549323.4933	9798412.967	67.763901	3
1474	549353.4933	9798412.967	67.655998	3
1475	549383.4933	9798412.967	67.716301	3
1476	549413.4933	9798412.967	68.384697	3
1477	549443.4933	9798412.967	69.199997	3
1478	549473.4933	9798412.967	70.372498	3
1479	549503.4933	9798412.967	71.560799	3
1480	549533.4933	9798412.967	72.699799	2
1481	549563.4933	9798412.967	73.663002	2
1482	549593.4933	9798412.967	74.328697	2
1483	549623.4933	9798412.967	74.625999	1
1484	549653.4933	9798412.967	74.305801	1
1485	549683.4933	9798412.967	73.180702	1
1486	549713.4933	9798412.967	71.711998	1
1487	549743.4933	9798412.967	70.503403	1
1488	549773.4933	9798412.967	69.523201	1
1489	549803.4933	9798412.967	68.939697	1
1490	549833.4933	9798412.967	68.481003	1
1491	549863.4933	9798412.967	67.993896	1
1492	549893.4933	9798412.967	67.353699	1
1493	549923.4933	9798412.967	66.468002	1
1494	549953.4933	9798412.967	64.986397	1
1495	549983.4933	9798412.967	64.986397	1
1496	550013.4933	9798412.967	63.162201	1
1497	550043.4933	9798412.967	60.871201	1
1498	550073.4933	9798412.967	58.401901	1
1499	550103.4933	9798412.967	56.146198	1
1500	550133.4933	9798412.967	54.592701	1
1501	550163.4933	9798412.967	54.592701	1
1502	550193.4933	9798412.967	54.592701	1
1503	550223.4933	9798412.967	56.638802	3
1504	550253.4933	9798412.967	60.941299	3
1505	550283.4933	9798412.967	65.792099	3
1506	550313.4933	9798412.967	70.179703	3
1507	550343.4933	9798412.967	73.600601	2
1508	550373.4933	9798412.967	76.1371	1
1509	550403.4933	9798412.967	78.184402	1
1510	550433.4933	9798412.967	79.571297	1
1511	550463.4933	9798412.967	80.631104	1
1512	550493.4933	9798412.967	81.699799	1
1513	548903.4933	9798442.967	70.976303	1
1514	548933.4933	9798442.967	70.4132	1
1515	548963.4933	9798442.967	68.800499	1
1516	548993.4933	9798442.967	67.165398	1
1517	549023.4933	9798442.967	67.067703	1
1518	549053.4933	9798442.967	67.067703	1
1519	549083.4933	9798442.967	67.1045	1
1520	549113.4933	9798442.967	67.882401	1
1521	549143.4933	9798442.967	68.477203	1
1522	549173.4933	9798442.967	69.099098	1
1523	549203.4933	9798442.967	69.794098	2
1524	549233.4933	9798442.967	70.565498	3
1525	549263.4933	9798442.967	71.298897	3
1526	549293.4933	9798442.967	72.046501	3
1527	549323.4933	9798442.967	72.395401	3
1528	549353.4933	9798442.967	72.4842	3
1529	549383.4933	9798442.967	72.425499	3
1530	549413.4933	9798442.967	72.760597	3
1531	549443.4933	9798442.967	73.252602	3
1532	549473.4933	9798442.967	73.682602	3
1533	549503.4933	9798442.967	74.5093	2
1534	549533.4933	9798442.967	75.394096	2
1535	549563.4933	9798442.967	76.316704	2
1536	549593.4933	9798442.967	76.809601	1
1537	549623.4933	9798442.967	76.690002	1
1538	549653.4933	9798442.967	75.681	1
1539	549683.4933	9798442.967	74.156898	1
1540	549713.4933	9798442.967	72.451797	1
1541	549743.4933	9798442.967	71.0009	1
1542	549773.4933	9798442.967	69.8573	1
1543	549803.4933	9798442.967	68.995399	1
1544	549833.4933	9798442.967	68.330101	1
1545	549863.4933	9798442.967	67.9263	1
1546	549893.4933	9798442.967	67.318199	1
1547	549923.4933	9798442.967	66.467903	1
1548	549953.4933	9798442.967	65.163902	1
1549	549983.4933	9798442.967	65.163902	1
1550	550013.4933	9798442.967	63.4687	1
1551	550043.4933	9798442.967	61.5093	1
1552	550073.4933	9798442.967	59.149899	1
1553	550103.4933	9798442.967	56.8801	1
1554	550133.4933	9798442.967	55.0098	1
1555	550163.4933	9798442.967	54.592701	1
1556	550193.4933	9798442.967	54.592701	1
1557	550223.4933	9798442.967	56.7514	3
1558	550253.4933	9798442.967	60.941502	3
1559	550283.4933	9798442.967	65.759102	3
1560	550313.4933	9798442.967	70.125702	3
1561	550343.4933	9798442.967	73.287399	2
1562	550373.4933	9798442.967	75.580299	1
1563	550403.4933	9798442.967	76.948799	1
1564	550433.4933	9798442.967	78.157799	1
1565	550463.4933	9798442.967	79.215698	1
1566	550493.4933	9798442.967	80.524597	1
1567	548903.4933	9798472.967	69.863503	1
1568	548933.4933	9798472.967	69.710999	1
1569	548963.4933	9798472.967	68.7286	1
1570	548993.4933	9798472.967	67.595001	1
1571	549023.4933	9798472.967	67.274696	1
1572	549053.4933	9798472.967	67.564697	1
1573	549083.4933	9798472.967	68.077797	1
1574	549113.4933	9798472.967	69.243202	1
1575	549143.4933	9798472.967	70.720802	1
1576	549173.4933	9798472.967	71.559898	2
1577	549203.4933	9798472.967	72.796204	3
1578	549233.4933	9798472.967	73.910797	3
1579	549263.4933	9798472.967	74.961403	3
1580	549293.4933	9798472.967	76.112602	3
1581	549323.4933	9798472.967	76.814697	3
1582	549353.4933	9798472.967	77.417801	3
1583	549383.4933	9798472.967	77.331398	3
1584	549413.4933	9798472.967	76.967102	3
1585	549443.4933	9798472.967	76.887299	3
1586	549473.4933	9798472.967	76.582001	2
1587	549503.4933	9798472.967	77.169701	2
1588	549533.4933	9798472.967	77.692398	1
1589	549563.4933	9798472.967	78.641701	1
1590	549593.4933	9798472.967	78.5541	1
1591	549623.4933	9798472.967	77.831497	1
1592	549653.4933	9798472.967	76.3703	1
1593	549683.4933	9798472.967	74.616798	1
1594	549713.4933	9798472.967	72.491997	1
1595	549743.4933	9798472.967	70.826302	1
1596	549773.4933	9798472.967	69.761703	1
1597	549803.4933	9798472.967	68.980003	1
1598	549833.4933	9798472.967	68.348999	1
1599	549863.4933	9798472.967	67.623901	1
1600	549893.4933	9798472.967	66.795601	1
1601	549923.4933	9798472.967	66.015602	1
1602	549953.4933	9798472.967	65.203903	1
1603	549983.4933	9798472.967	65.203903	1
1604	550013.4933	9798472.967	63.797298	1
1605	550043.4933	9798472.967	62.135799	1
1606	550073.4933	9798472.967	59.810902	1
1607	550103.4933	9798472.967	57.568699	1
1608	550133.4933	9798472.967	55.462399	1
1609	550163.4933	9798472.967	54.592701	1
1610	550193.4933	9798472.967	54.592701	1
1611	550223.4933	9798472.967	56.536598	3
1612	550253.4933	9798472.967	60.9473	3
1613	550283.4933	9798472.967	65.848297	3
1614	550313.4933	9798472.967	70.184402	3
1615	550343.4933	9798472.967	73.138	2
1616	550373.4933	9798472.967	75.2435	1
1617	550403.4933	9798472.967	76.188599	1
1618	550433.4933	9798472.967	77.230301	1
1619	550463.4933	9798472.967	78.205803	1
1620	550493.4933	9798472.967	79.634003	1
1621	548903.4933	9798502.967	69.994698	1
1622	548933.4933	9798502.967	70.449799	1
1623	548963.4933	9798502.967	70.145203	1
1624	548993.4933	9798502.967	69.635101	1
1625	549023.4933	9798502.967	69.369598	1
1626	549053.4933	9798502.967	69.455299	1
1627	549083.4933	9798502.967	69.985802	1
1628	549113.4933	9798502.967	71.092903	2
1629	549143.4933	9798502.967	72.679298	2
1630	549173.4933	9798502.967	74.405098	3
1631	549203.4933	9798502.967	75.914902	3
1632	549233.4933	9798502.967	77.081802	3
1633	549263.4933	9798502.967	78.066299	3
1634	549293.4933	9798502.967	79.118797	2
1635	549323.4933	9798502.967	80.128998	2
1636	549353.4933	9798502.967	80.850502	3
1637	549383.4933	9798502.967	80.9813	3
1638	549413.4933	9798502.967	80.432503	2
1639	549443.4933	9798502.967	79.760696	2
1640	549473.4933	9798502.967	79.326103	1
1641	549503.4933	9798502.967	79.458504	1
1642	549533.4933	9798502.967	79.661697	1
1643	549563.4933	9798502.967	79.741302	1
1644	549593.4933	9798502.967	79.140404	1
1645	549623.4933	9798502.967	78.039497	1
1646	549653.4933	9798502.967	76.394203	1
1647	549683.4933	9798502.967	74.328796	1
1648	549713.4933	9798502.967	72.222198	1
1649	549743.4933	9798502.967	70.441002	1
1650	549773.4933	9798502.967	69.2995	1
1651	549803.4933	9798502.967	68.453201	1
1652	549833.4933	9798502.967	67.669899	1
1653	549863.4933	9798502.967	66.756401	1
1654	549893.4933	9798502.967	65.872803	1
1655	549923.4933	9798502.967	65.0746	1
1656	549953.4933	9798502.967	64.497803	1
1657	549983.4933	9798502.967	64.497803	1
1658	550013.4933	9798502.967	63.616001	1
1659	550043.4933	9798502.967	62.0811	1
1660	550073.4933	9798502.967	59.830601	1
1661	550103.4933	9798502.967	57.481998	1
1662	550133.4933	9798502.967	55.422401	1
1663	550163.4933	9798502.967	54.592701	1
1664	550193.4933	9798502.967	54.592701	1
1665	550223.4933	9798502.967	56.518002	3
1666	550253.4933	9798502.967	60.943401	3
1667	550283.4933	9798502.967	66.0131	3
1668	550313.4933	9798502.967	70.434502	3
1669	550343.4933	9798502.967	73.414001	2
1670	550373.4933	9798502.967	75.411598	1
1671	550403.4933	9798502.967	76.581398	1
1672	550433.4933	9798502.967	77.436798	1
1673	550463.4933	9798502.967	78.246803	1
1674	550493.4933	9798502.967	79.491898	1
1675	548903.4933	9798532.967	71.302399	1
1676	548933.4933	9798532.967	72.474403	1
1677	548963.4933	9798532.967	72.607903	2
1678	548993.4933	9798532.967	72.4105	3
1679	549023.4933	9798532.967	72.111397	3
1680	549053.4933	9798532.967	72.095703	2
1681	549083.4933	9798532.967	72.5056	2
1682	549113.4933	9798532.967	73.448303	2
1683	549143.4933	9798532.967	75.260597	3
1684	549173.4933	9798532.967	77.204903	3
1685	549203.4933	9798532.967	78.961403	3
1686	549233.4933	9798532.967	80.116699	3
1687	549263.4933	9798532.967	80.973503	2
1688	549293.4933	9798532.967	81.735703	2
1689	549323.4933	9798532.967	82.702797	1
1690	549353.4933	9798532.967	83.555496	1
1691	549383.4933	9798532.967	83.757202	1
1692	549413.4933	9798532.967	83.049599	1
1693	549443.4933	9798532.967	82.1147	1
1694	549473.4933	9798532.967	81.3825	1
1695	549503.4933	9798532.967	81.226097	1
1696	549533.4933	9798532.967	80.984703	1
1697	549563.4933	9798532.967	80.381699	1
1698	549593.4933	9798532.967	79.185303	1
1699	549623.4933	9798532.967	77.820602	1
1700	549653.4933	9798532.967	76.102303	1
1701	549683.4933	9798532.967	74.0364	1
1702	549713.4933	9798532.967	71.891403	1
1703	549743.4933	9798532.967	70.099602	1
1704	549773.4933	9798532.967	68.951698	1
1705	549803.4933	9798532.967	68.005898	1
1706	549833.4933	9798532.967	66.998398	1
1707	549863.4933	9798532.967	65.915398	1
1708	549893.4933	9798532.967	64.947701	1
1709	549923.4933	9798532.967	64.2118	1
1710	549953.4933	9798532.967	63.84	1
1711	549983.4933	9798532.967	63.84	1
1712	550013.4933	9798532.967	63.184799	1
1713	550043.4933	9798532.967	61.785801	1
1714	550073.4933	9798532.967	59.6259	1
1715	550103.4933	9798532.967	57.245098	1
1716	550133.4933	9798532.967	55.249802	1
1717	550163.4933	9798532.967	54.592701	1
1718	550193.4933	9798532.967	54.592701	1
1719	550223.4933	9798532.967	56.545601	3
1720	550253.4933	9798532.967	61.117599	3
1721	550283.4933	9798532.967	66.237801	3
1722	550313.4933	9798532.967	70.7855	3
1723	550343.4933	9798532.967	73.858398	2
1724	550373.4933	9798532.967	75.854698	1
1725	550403.4933	9798532.967	77.238297	1
1726	550433.4933	9798532.967	78.039703	1
1727	550463.4933	9798532.967	78.594101	1
1728	550493.4933	9798532.967	79.6511	1
1729	548903.4933	9798562.967	73.681198	3
1730	548933.4933	9798562.967	75.139	3
1731	548963.4933	9798562.967	75.662003	3
1732	548993.4933	9798562.967	75.986702	3
1733	549023.4933	9798562.967	75.841301	3
1734	549053.4933	9798562.967	75.439796	3
1735	549083.4933	9798562.967	75.544701	3
1736	549113.4933	9798562.967	75.908401	3
1737	549143.4933	9798562.967	78.2528	3
1738	549173.4933	9798562.967	80.427597	3
1739	549203.4933	9798562.967	82.499702	3
1740	549233.4933	9798562.967	83.154297	2
1741	549263.4933	9798562.967	83.349602	1
1742	549293.4933	9798562.967	83.763802	1
1743	549323.4933	9798562.967	84.627602	1
1744	549353.4933	9798562.967	85.198303	1
1745	549383.4933	9798562.967	85.3591	1
1746	549413.4933	9798562.967	84.986397	1
1747	549443.4933	9798562.967	83.9226	1
1748	549473.4933	9798562.967	83.252197	1
1749	549503.4933	9798562.967	82.663597	1
1750	549533.4933	9798562.967	81.766296	1
1751	549563.4933	9798562.967	80.437302	1
1752	549593.4933	9798562.967	79.074501	1
1753	549623.4933	9798562.967	77.540398	1
1754	549653.4933	9798562.967	75.731903	1
1755	549683.4933	9798562.967	74.0923	1
1756	549713.4933	9798562.967	72.277702	1
1757	549743.4933	9798562.967	70.754799	1
1758	549773.4933	9798562.967	69.283997	1
1759	549803.4933	9798562.967	67.864502	1
1760	549833.4933	9798562.967	66.641899	1
1761	549863.4933	9798562.967	65.487503	1
1762	549893.4933	9798562.967	64.416	1
1763	549923.4933	9798562.967	63.633499	1
1764	549953.4933	9798562.967	63.508701	1
1765	549983.4933	9798562.967	63.508701	1
1766	550013.4933	9798562.967	62.860699	1
1767	550043.4933	9798562.967	61.7645	1
1768	550073.4933	9798562.967	59.5495	1
1769	550103.4933	9798562.967	56.9655	1
1770	550133.4933	9798562.967	55.0159	1
1771	550163.4933	9798562.967	54.592701	1
1772	550193.4933	9798562.967	54.617298	1
1773	550223.4933	9798562.967	56.8946	3
1774	550253.4933	9798562.967	61.300301	3
1775	550283.4933	9798562.967	66.747803	3
1776	550313.4933	9798562.967	71.387901	3
1777	550343.4933	9798562.967	74.251198	2
1778	550373.4933	9798562.967	76.233398	1
1779	550403.4933	9798562.967	77.660797	1
1780	550433.4933	9798562.967	78.600998	1
1781	550463.4933	9798562.967	79.442001	1
1782	550493.4933	9798562.967	80.161003	1
1783	548903.4933	9798592.967	77.109596	-9999
1784	548933.4933	9798592.967	78.613899	-9999
1785	548963.4933	9798592.967	79.553101	-9999
1786	548993.4933	9798592.967	80.007797	-9999
1787	549023.4933	9798592.967	79.812599	-9999
1788	549053.4933	9798592.967	79.121101	-9999
1789	549083.4933	9798592.967	78.735901	-9999
1790	549113.4933	9798592.967	79.2631	-9999
1791	549143.4933	9798592.967	81.465698	-9999
1792	549173.4933	9798592.967	83.893204	-9999
1793	549203.4933	9798592.967	85.607101	-9999
1794	549233.4933	9798592.967	85.869301	-9999
1795	549263.4933	9798592.967	85.635696	-9999
1796	549293.4933	9798592.967	85.661598	-9999
1797	549323.4933	9798592.967	86.012398	-9999
1798	549353.4933	9798592.967	86.310097	-9999
1799	549383.4933	9798592.967	86.310799	-9999
1800	549413.4933	9798592.967	85.816704	-9999
1801	549443.4933	9798592.967	85.043404	-9999
1802	549473.4933	9798592.967	84.093002	-9999
1803	549503.4933	9798592.967	83.021698	-9999
1804	549533.4933	9798592.967	81.845901	-9999
1805	549563.4933	9798592.967	80.538101	-9999
1806	549593.4933	9798592.967	79.163101	-9999
1807	549623.4933	9798592.967	77.719101	-9999
1808	549653.4933	9798592.967	76.170601	-9999
1809	549683.4933	9798592.967	74.8339	-9999
1810	549713.4933	9798592.967	73.465698	-9999
1811	549743.4933	9798592.967	71.966698	-9999
1812	549773.4933	9798592.967	70.304298	-9999
1813	549803.4933	9798592.967	68.665604	-9999
1814	549833.4933	9798592.967	67.194603	-9999
1815	549863.4933	9798592.967	65.801498	-9999
1816	549893.4933	9798592.967	64.6474	-9999
1817	549923.4933	9798592.967	63.850498	-9999
1818	549953.4933	9798592.967	63.563599	-9999
1819	549983.4933	9798592.967	63.563599	-9999
1820	550013.4933	9798592.967	63.009998	-9999
1821	550043.4933	9798592.967	61.682598	-9999
1822	550073.4933	9798592.967	59.222198	-9999
1823	550103.4933	9798592.967	56.663101	-9999
1824	550133.4933	9798592.967	54.754902	-9999
1825	550163.4933	9798592.967	54.592701	-9999
1826	550193.4933	9798592.967	55.053101	-9999
1827	550223.4933	9798592.967	57.619499	-9999
1828	550253.4933	9798592.967	62.1763	-9999
1829	550283.4933	9798592.967	67.243202	-9999
1830	550313.4933	9798592.967	71.702599	-9999
1831	550343.4933	9798592.967	74.571404	-9999
1832	550373.4933	9798592.967	76.478203	-9999
1833	550403.4933	9798592.967	77.778999	-9999
1834	550433.4933	9798592.967	78.777603	-9999
1835	550463.4933	9798592.967	79.625	-9999
1836	550493.4933	9798592.967	80.496803	-9999
